time_s,event,mode,sent,packets,seq,free,fill,received,read,high,outstanding,effective_free,controller_budget,waits
197.051926,status,pi,6352200,35290,35290,32428,98644,6349140,6250496,102352,3060,29368,0.000,8289
197.091334,send,pi,6353280,35296,35296,32428,98644,6349140,6250496,102352,4140,28288,640.033,8290
197.179699,status,pi,6356160,35312,35312,31844,99228,6353820,6254592,102352,2340,29504,0.000,8294
197.271729,status,pi,6358680,35326,35326,32340,98732,6357420,6258688,102352,1260,31080,0.000,8298
197.273858,send,pi,6359040,35328,35328,32340,98732,6357420,6258688,102352,1620,30720,639.501,8298
197.310306,wait,pi,6360660,35337,35337,32340,98732,6357420,6258688,102352,3240,29100,639.500,8300
197.408556,status,pi,6363720,35354,35354,31936,99136,6361920,6262784,102352,1800,30136,0.000,8304
197.454037,send,pi,6364800,35360,35360,31936,99136,6361920,6262784,102352,2880,29056,637.073,8305
197.539697,status,pi,6367680,35376,35376,31712,99360,6366240,6266880,102352,1440,30272,0.000,8309
197.635222,send,pi,6370560,35392,35392,31712,99360,6366240,6266880,102352,4320,27392,635.722,8313
197.724708,status,pi,6373260,35407,35407,31848,99224,6370200,6270976,102352,3060,28788,0.000,8317
197.803388,send,pi,6376320,35424,35424,31848,99224,6370200,6270976,102352,6120,25728,636.531,8320
197.815719,status,pi,6376500,35425,35425,34144,96928,6372000,6275072,102352,4500,29644,0.000,8321
197.947791,status,pi,6381000,35450,35450,31760,99312,6378480,6279168,102352,2520,29240,0.000,8327
197.991874,send,pi,6382080,35456,35456,31760,99312,6378480,6279168,102352,3600,28160,636.009,8328
198.036137,status,pi,6382980,35461,35461,32616,98456,6381720,6283264,102352,1260,31356,0.000,8330
198.171614,status,pi,6387480,35486,35486,31672,99400,6386760,6287360,102352,720,30952,0.000,8336
198.178273,send,pi,6387840,35488,35488,31672,99400,6386760,6287360,102352,1080,30592,635.478,8336
198.350120,send,pi,6393600,35520,35520,31672,99400,6386760,6287360,102352,6840,24832,635.470,8343
198.355602,status,pi,6393780,35521,35521,31988,99084,6390540,6291456,102352,3240,28748,0.000,8344
198.444371,status,pi,6396480,35536,35536,32124,98948,6394500,6295552,102352,1980,30144,0.000,8347
198.490292,wait,pi,6398280,35546,35546,32124,98948,6394500,6295552,102352,3780,28344,638.178,8350
198.539863,send,pi,6399360,35552,35552,32124,98948,6394500,6295552,102352,4860,27264,638.177,8351
198.575810,status,pi,6400800,35560,35560,31900,99172,6398820,6299648,102352,1980,29920,0.000,8353
198.712493,send,pi,6405120,35584,35584,31900,99172,6398820,6299648,102352,6300,25600,636.827,8358
198.716818,status,pi,6405300,35585,35585,32936,98136,6401880,6303744,102352,3420,29516,0.000,8359
198.851538,status,pi,6409800,35610,35610,33432,97640,6405480,6307840,102352,4320,29112,0.000,8365
198.892981,send,pi,6410880,35616,35616,33432,97640,6405480,6307840,102352,5400,28032,646.021,8366
198.941713,status,pi,6412320,35624,35624,32668,98404,6410340,6311936,102352,1980,30688,0.000,8368
199.071847,status,pi,6416280,35646,35646,32984,98088,6414120,6316032,102352,2160,30824,0.000,8374
199.079025,send,pi,6416640,35648,35648,32984,98088,6414120,6316032,102352,2520,30464,643.334,8374
199.211754,status,pi,6421320,35674,35674,32760,98312,6418440,6320128,102352,2880,29880,0.000,8380
199.248667,send,pi,6422400,35680,35680,32760,98312,6418440,6320128,102352,3960,28800,641.992,8381
199.387741,status,pi,6426540,35703,35703,31456,99616,6423840,6324224,102352,2700,28756,0.000,8387
199.438875,send,pi,6428160,35712,35712,31456,99616,6423840,6324224,102352,4320,27136,634.164,8389
199.529016,status,pi,6430860,35727,35727,31952,99120,6427440,6328320,102352,3420,28532,0.000,8393
199.611357,send,pi,6433920,35744,35744,31952,99120,6427440,6328320,102352,6480,25472,637.133,8396
199.616086,status,pi,6434100,35745,35745,34248,96824,6429240,6332416,102352,4860,29388,0.000,8397
199.678569,wait,pi,6436080,35756,35756,34248,96824,6429240,6332416,102352,6840,27408,650.912,8400
199.708735,status,pi,6436980,35761,35761,32224,98848,6435360,6336512,102352,1620,30604,0.000,8400
199.781998,send,pi,6439680,35776,35776,32224,98848,6435360,6336512,102352,4320,27904,638.769,8403
199.840183,status,pi,6441120,35784,35784,31820,99252,6439860,6340608,102352,1260,30560,0.000,8406
199.973575,send,pi,6445440,35808,35808,31820,99252,6439860,6340608,102352,5580,26240,636.339,8411
199.975686,status,pi,6445620,35809,35809,31416,99656,6444360,6344704,102352,1260,30156,0.000,8412
200.108170,status,pi,6449400,35830,35830,32992,98080,6446880,6348800,102352,2520,30472,0.000,8417
200.159803,send,pi,6451200,35840,35840,32992,98080,6446880,6348800,102352,4320,28672,643.365,8419
200.243884,status,pi,6453900,35855,35855,33668,97404,6450300,6352896,102352,3600,30068,0.000,8423
200.330477,send,pi,6456960,35872,35872,33668,97404,6450300,6352896,102352,6660,27008,647.425,8426
200.375803,status,pi,6458400,35880,35880,35784,95288,6452280,6356992,102352,6120,29664,0.000,8428
200.471601,status,pi,6461100,35895,35895,32320,98752,6459840,6361088,102352,1260,31060,0.000,8432
200.502986,send,pi,6462720,35904,35904,32320,98752,6459840,6361088,102352,2880,29440,639.347,8433
200.604626,status,pi,6465600,35920,35920,31916,99156,6464340,6365184,102352,1260,30656,0.000,8438
200.692516,send,pi,6468480,35936,35936,31916,99156,6464340,6365184,102352,4140,27776,636.918,8441
200.739973,status,pi,6469380,35941,35941,32232,98840,6468120,6369280,102352,1260,30972,0.000,8443
200.875793,status,pi,6473880,35966,35966,31828,99244,6472620,6373376,102352,1260,30568,0.000,8449
200.877927,send,pi,6474240,35968,35968,31828,99244,6472620,6373376,102352,1620,30208,636.386,8449
200.878899,wait,pi,6474600,35970,35970,31828,99244,6472620,6373376,102352,1980,29848,636.386,8450
201.051956,send,pi,6480000,36000,36000,31828,99244,6472620,6373376,102352,7380,24448,636.379,8456
201.055783,status,pi,6480180,36001,36001,31424,99648,6477120,6377472,102352,3060,28364,0.000,8457
201.147914,status,pi,6483420,36019,36019,31920,99152,6480720,6381568,102352,2700,29220,0.000,8461
201.225611,send,pi,6485760,36032,36032,31920,99152,6480720,6381568,102352,5040,26880,636.923,8463
201.279925,status,pi,6487200,36040,36040,31156,99916,6485580,6385664,102352,1620,29536,0.000,8466
201.368080,status,pi,6489720,36054,36054,32372,98700,6488460,6389760,102352,1260,31112,0.000,8469
201.416696,send,pi,6491520,36064,36064,32372,98700,6488460,6389760,102352,3060,29312,639.627,8471
201.503701,status,pi,6494220,36079,36079,31248,99824,6493680,6393856,102352,540,30708,0.000,8475
201.582578,send,pi,6497280,36096,36096,31248,99824,6493680,6393856,102352,3600,27648,632.876,8478
201.644729,status,pi,6498720,36104,36104,31564,99508,6497460,6397952,102352,1260,30304,0.000,8481
201.771610,status,pi,6502500,36125,36125,31880,99192,6501240,6402048,102352,1260,30620,0.000,8486
201.773403,send,pi,6503040,36128,36128,31880,99192,6501240,6402048,102352,1800,30080,636.659,8486
201.907802,status,pi,6507000,36150,36150,32556,98516,6504660,6406144,102352,2340,30216,0.000,8492
201.955436,send,pi,6508800,36160,36160,32556,98516,6504660,6406144,102352,4140,28416,640.710,8494
202.043913,status,pi,6511500,36175,36175,32872,98200,6508440,6410240,102352,3060,29812,0.000,8498
202.077998,wait,pi,6512760,36182,36182,32872,98200,6508440,6410240,102352,4320,28552,642.606,8500
202.122292,send,pi,6514560,36192,36192,32872,98200,6508440,6410240,102352,6120,26752,642.606,8501
202.131619,status,pi,6514740,36193,36193,32648,98424,6512760,6414336,102352,1980,30668,0.000,8502
202.272670,status,pi,6519060,36217,36217,32244,98828,6517260,6418432,102352,1800,30444,0.000,8508
202.317711,send,pi,6520320,36224,36224,32244,98828,6517260,6418432,102352,3060,29184,638.837,8509
202.408294,status,pi,6523020,36239,36239,32380,98692,6521220,6422528,102352,1800,30580,0.000,8513
202.500610,send,pi,6526080,36256,36256,32380,98692,6521220,6422528,102352,4860,27520,639.649,8517
202.536764,status,pi,6527520,36264,36264,32876,98196,6524820,6426624,102352,2700,30176,0.000,8519
202.674306,send,pi,6531840,36288,36288,32876,98196,6524820,6426624,102352,7020,25856,642.625,8524
202.679493,status,pi,6532020,36289,36289,31032,100040,6530760,6430720,102352,1260,29772,0.000,8525
202.811597,status,pi,6535800,36310,36310,33688,97384,6532200,6434816,102352,3600,30088,0.000,8530
202.843762,send,pi,6537600,36320,36320,33688,97384,6532200,6434816,102352,5400,28288,647.491,8531
202.947987,status,pi,6540300,36335,36335,31484,99588,6538500,6438912,102352,1800,29684,0.000,8536
203.035547,send,pi,6543360,36352,36352,31484,99588,6538500,6438912,102352,4860,26624,634.265,8539
203.037696,status,pi,6543540,36353,36353,31980,99092,6542100,6443008,102352,1440,30540,0.000,8540
203.168626,status,pi,6547320,36374,36374,32116,98956,6546060,6447104,102352,1260,30856,0.000,8544
203.218723,send,pi,6549120,36384,36384,32116,98956,6546060,6447104,102352,3060,29056,638.052,8546
203.291724,wait,pi,6551820,36399,36399,32116,98956,6546060,6447104,102352,5760,26356,638.050,8550
203.303636,status,pi,6551820,36399,36399,31892,99180,6550380,6451200,102352,1440,30452,0.000,8550
203.390732,send,pi,6554880,36416,36416,31892,99180,6550380,6451200,102352,4500,27392,636.702,8553
203.442344,status,pi,6555780,36421,36421,32568,98504,6553800,6455296,102352,1980,30588,0.000,8555
203.572930,send,pi,6560640,36448,36448,32568,98504,6553800,6455296,102352,6840,25728,640.755,8560
203.575711,status,pi,6560640,36448,36448,32344,98728,6558120,6459392,102352,2520,29824,0.000,8561
203.712711,status,pi,6564600,36470,36470,33020,98052,6561540,6463488,102352,3060,29960,0.000,8566
203.752532,send,pi,6566400,36480,36480,33020,98052,6561540,6463488,102352,4860,28160,643.466,8567
203.800554,status,pi,6567660,36487,36487,32616,98456,6566040,6467584,102352,1620,30996,0.000,8570
203.933323,send,pi,6572160,36512,36512,32616,98456,6566040,6467584,102352,6120,26496,641.041,8574
203.936572,status,pi,6572160,36512,36512,32392,98680,6570360,6471680,102352,1800,30592,0.000,8575
204.071601,status,pi,6576660,36537,36537,31448,99624,6575400,6475776,102352,1260,30188,0.000,8581
204.114910,send,pi,6577920,36544,36544,31448,99624,6575400,6475776,102352,2520,28928,634.029,8582
204.203716,status,pi,6580440,36558,36558,31404,99668,6579540,6479872,102352,900,30504,0.000,8586
204.302500,send,pi,6583680,36576,36576,31404,99668,6579540,6479872,102352,4140,27264,633.754,8590
204.383590,status,pi,6586200,36590,36590,32440,98632,6582600,6483968,102352,3600,28840,0.000,8594
204.474479,send,pi,6589440,36608,36608,32440,98632,6582600,6483968,102352,6840,25600,639.966,8597
204.483707,status,pi,6589440,36608,36608,34736,96336,6584400,6488064,102352,5040,29696,0.000,8598
204.530209,wait,pi,6591420,36619,36619,34736,96336,6584400,6488064,102352,7020,27716,653.746,8600
204.612319,status,pi,6593400,36630,36630,32352,98720,6590880,6492160,102352,2520,29832,0.000,8603
204.648707,send,pi,6595200,36640,36640,32352,98720,6590880,6492160,102352,4320,28032,639.446,8604
204.699668,status,pi,6596460,36647,36647,32668,98404,6594660,6496256,102352,1800,30868,0.000,8607
204.827998,send,pi,6600960,36672,36672,32668,98404,6594660,6496256,102352,6300,26368,641.341,8612
204.840189,status,pi,6600960,36672,36672,31724,99348,6599700,6500352,102352,1260,30464,0.000,8613
205.017399,status,pi,6606360,36702,36702,32040,99032,6603480,6504448,102352,2880,29160,0.000,8620
205.019673,send,pi,6606720,36704,36704,32040,99032,6603480,6504448,102352,3240,28800,635.669,8620
205.103836,status,pi,6609240,36718,36718,31636,99436,6607980,6508544,102352,1260,30376,0.000,8624
205.182507,send,pi,6612480,36736,36736,31636,99436,6607980,6508544,102352,4500,27136,635.134,8627
205.244101,status,pi,6613740,36743,36743,32492,98580,6611220,6512640,102352,2520,29972,0.000,8630
205.368364,send,pi,6618240,36768,36768,32492,98580,6611220,6512640,102352,7020,25472,640.267,8635
205.375620,status,pi,6618240,36768,36768,32088,98984,6615720,6516736,102352,2520,29568,0.000,8636
205.471185,status,pi,6621480,36786,36786,35464,95608,6616440,6520832,102352,5040,30424,0.000,8640
205.545073,send,pi,6624000,36800,36800,35464,95608,6616440,6520832,102352,7560,27904,658.105,8642
205.600912,status,pi,6625440,36808,36808,33800,97272,6622200,6524928,102352,3240,30560,0.000,8645
205.708398,wait,pi,6629220,36829,36829,33800,97272,6622200,6524928,102352,7020,26780,648.130,8650
205.733328,send,pi,6629760,36832,36832,33800,97272,6622200,6524928,102352,7560,26240,648.131,8650
205.736585,status,pi,6629940,36833,36833,31956,99116,6628140,6529024,102352,1800,30156,0.000,8651
205.871654,status,pi,6633720,36854,36854,33532,97540,6630660,6533120,102352,3060,30472,0.000,8656
205.918802,send,pi,6635520,36864,36864,33532,97540,6630660,6533120,102352,4860,28672,646.521,8658
206.052079,status,pi,6639480,36886,36886,32408,98664,6635880,6537216,102352,3600,28808,0.000,8664
206.105259,send,pi,6641280,36896,36896,32408,98664,6635880,6537216,102352,5400,27008,639.779,8666
206.143711,status,pi,6642720,36904,36904,31644,99428,6640740,6541312,102352,1980,29664,0.000,8668
206.232771,status,pi,6645420,36919,36919,32680,98392,6643800,6545408,102352,1620,31060,0.000,8671
206.281018,send,pi,6647040,36928,36928,32680,98392,6643800,6545408,102352,3240,29440,641.406,8673
206.367847,status,pi,6649740,36943,36943,32096,98976,6648480,6549504,102352,1260,30836,0.000,8677
206.452859,send,pi,6652800,36960,36960,32096,98976,6648480,6549504,102352,4320,27776,637.900,8680
206.499597,status,pi,6654240,36968,36968,31692,99380,6652980,6553600,102352,1260,30432,0.000,8683
206.634059,send,pi,6658560,36992,36992,31692,99380,6652980,6553600,102352,5580,26112,635.468,8688
206.635853,status,pi,6658740,36993,36993,32008,99064,6656760,6557696,102352,1980,30028,0.000,8689
206.773154,status,pi,6662520,37014,37014,32864,98208,6660000,6561792,102352,2520,30344,0.000,8694
206.804535,send,pi,6664320,37024,37024,32864,98208,6660000,6561792,102352,4320,28544,642.497,8695
206.897233,wait,pi,6667020,37039,37039,32864,98208,6660000,6561792,102352,7020,25844,642.497,8700
206.908934,status,pi,6667020,37039,37039,31920,99152,6665040,6565888,102352,1980,29940,0.000,8700
206.995689,send,pi,6670080,37056,37056,31920,99152,6665040,6565888,102352,5040,26880,636.830,8703
207.039582,status,pi,6670980,37061,37061,33136,97936,6667920,6569984,102352,3060,30076,0.000,8705
207.137568,status,pi,6674040,37078,37078,32372,98700,6672780,6574080,102352,1260,31112,0.000,8709
207.169787,send,pi,6675840,37088,37088,32372,98700,6672780,6574080,102352,3060,29312,639.541,8710
207.267808,status,pi,6678720,37104,37104,32328,98744,6676920,6578176,102352,1800,30528,0.000,8714
207.359279,send,pi,6681600,37120,37120,32328,98744,6676920,6578176,102352,4680,27648,639.274,8718
207.404887,status,pi,6683040,37128,37128,33184,97888,6680160,6582272,102352,2880,30304,0.000,8720
207.531931,send,pi,6687360,37152,37152,33184,97888,6680160,6582272,102352,7200,25984,644.411,8725
207.536081,status,pi,6687540,37153,37153,31160,99912,6686280,6586368,102352,1260,29900,0.000,8726
207.709370,send,pi,6693120,37184,37184,31160,99912,6686280,6586368,102352,6840,24320,632.256,8732
207.716853,status,pi,6693120,37184,37184,32556,98516,6688980,6590464,102352,4140,28416,0.000,8733
207.807816,status,pi,6696360,37202,37202,31792,99280,6693840,6594560,102352,2520,29272,0.000,8737
207.899005,send,pi,6698880,37216,37216,31792,99280,6693840,6594560,102352,5040,26752,636.044,8740
207.899467,status,pi,6698880,37216,37216,32648,98424,6697080,6598656,102352,1800,30848,0.000,8741
208.036798,status,pi,6703380,37241,37241,32424,98648,6701400,6602752,102352,1980,30444,0.000,8746
208.074287,send,pi,6704640,37248,37248,32424,98648,6701400,6602752,102352,3240,29184,639.835,8747
208.118483,wait,pi,6705900,37255,37255,32424,98648,6701400,6602752,102352,4500,27924,639.834,8750
208.167490,status,pi,6707880,37266,37266,32020,99052,6705900,6606848,102352,1980,30040,0.000,8752
208.260096,send,pi,6710400,37280,37280,32020,99052,6705900,6606848,102352,4500,27520,637.407,8755
208.299793,status,pi,6711660,37287,37287,31616,99456,6710400,6610944,102352,1260,30356,0.000,8757
208.436052,status,pi,6715440,37308,37308,31932,99140,6714180,6615040,102352,1260,30672,0.000,8763
208.440399,send,pi,6716160,37312,37312,31932,99140,6714180,6615040,102352,1980,29952,636.871,8763
208.572121,status,pi,6719940,37333,37333,31888,99184,6718320,6619136,102352,1620,30268,0.000,8769
208.603301,send,pi,6721920,37344,37344,31888,99184,6718320,6619136,102352,3600,28288,636.601,8770
208.708821,status,pi,6724440,37358,37358,33824,97248,6720480,6623232,102352,3960,29864,0.000,8775
208.796085,status,pi,6726960,37372,37372,31980,99092,6726420,6627328,102352,540,31440,0.000,8778
208.797624,send,pi,6727680,37376,37376,31980,99092,6726420,6627328,102352,1260,30720,648.219,8778
208.936617,status,pi,6732180,37401,37401,32296,98776,6730200,6631424,102352,1980,30316,0.000,8784
208.972221,send,pi,6733440,37408,37408,32296,98776,6730200,6631424,102352,3240,29056,639.046,8785
209.067739,status,pi,6736680,37426,37426,31892,99180,6734700,6635520,102352,1980,29912,0.000,8790
209.154491,send,pi,6739200,37440,37440,31892,99180,6734700,6635520,102352,4500,27392,636.617,8793
209.205452,status,pi,6740460,37447,37447,32208,98864,6738480,6639616,102352,1980,30228,0.000,8795
209.303566,wait,pi,6744240,37468,37468,32208,98864,6738480,6639616,102352,5760,26448,638.509,8800
209.331002,send,pi,6744960,37472,37472,32208,98864,6738480,6639616,102352,6480,25728,638.508,8800
209.336607,status,pi,6744960,37472,37472,32164,98908,6742620,6643712,102352,2340,29824,0.000,8801
209.471776,status,pi,6748740,37493,37493,31760,99312,6747120,6647808,102352,1620,30140,0.000,8806
209.521887,send,pi,6750720,37504,37504,31760,99312,6747120,6647808,102352,3600,28160,635.814,8808
209.567829,status,pi,6751980,37511,37511,32976,98096,6750000,6651904,102352,1980,30996,0.000,8810
209.695608,status,pi,6756120,37534,37534,32032,99040,6755040,6656000,102352,1080,30952,0.000,8815
209.696666,send,pi,6756480,37536,37536,32032,99040,6755040,6656000,102352,1440,30592,643.110,8815
209.831745,status,pi,6760260,37557,37557,32168,98904,6759000,6660096,102352,1260,30908,0.000,8821
209.887922,send,pi,6762240,37568,37568,32168,98904,6759000,6660096,102352,3240,28928,638.257,8823
209.975772,status,pi,6765300,37585,37585,32124,98948,6763140,6664192,102352,2160,29964,0.000,8827
210.080415,send,pi,6768000,37600,37600,32124,98948,6763140,6664192,102352,4860,27264,637.988,8831
210.103687,status,pi,6769080,37606,37606,33160,97912,6766200,6668288,102352,2880,30280,0.000,8832
210.228885,send,pi,6773760,37632,37632,33160,97912,6766200,6668288,102352,7560,25600,644.205,8837
210.237124,status,pi,6773760,37632,37632,31676,99396,6771780,6672384,102352,1980,29696,0.000,8838
210.379614,status,pi,6778080,37656,37656,31992,99080,6775560,6676480,102352,2520,29472,0.000,8844
210.435982,send,pi,6779520,37664,37664,31992,99080,6775560,6676480,102352,3960,28032,637.189,8846
210.467369,status,pi,6781320,37674,37674,32488,98584,6779160,6680576,102352,2160,30328,0.000,8848
210.506922,wait,pi,6782580,37681,37681,32488,98584,6779160,6680576,102352,3420,29068,640.164,8850
210.600105,status,pi,6785100,37695,37695,31904,99168,6783840,6684672,102352,1260,30644,0.000,8853
210.603506,send,pi,6785280,37696,37696,31904,99168,6783840,6684672,102352,1440,30464,636.658,8853
210.736761,status,pi,6789600,37720,37720,32220,98852,6787620,6688768,102352,1980,30240,0.000,8859
210.793044,send,pi,6791040,37728,37728,32220,98852,6787620,6688768,102352,3420,28800,638.549,8861
210.867907,status,pi,6793380,37741,37741,31096,99976,6792840,6692864,102352,540,30556,0.000,8864
210.968360,send,pi,6796800,37760,37760,31096,99976,6792840,6692864,102352,3960,27136,631.795,8868
211.091788,status,pi,6800400,37780,37780,33212,97860,6794820,6696960,102352,5580,27632,0.000,8873
211.140033,status,pi,6801840,37788,37788,35508,95564,6796620,6701056,102352,5220,30288,0.000,8875
211.143147,send,pi,6802560,37792,37792,35508,95564,6796620,6701056,102352,5940,29568,658.264,8875
211.229067,status,pi,6804900,37805,37805,34024,97048,6802200,6705152,102352,2700,31324,0.000,8879
211.334187,send,pi,6808320,37824,37824,34024,97048,6802200,6705152,102352,6120,27904,649.372,8883
211.364922,status,pi,6809580,37831,37831,32720,98352,6807600,6709248,102352,1980,30740,0.000,8885
211.499656,status,pi,6813900,37855,37855,31776,99296,6812640,6713344,102352,1260,30516,0.000,8891
211.517565,send,pi,6814080,37856,37856,31776,99296,6812640,6713344,102352,1440,30336,635.884,8891
211.631573,status,pi,6818400,37880,37880,31912,99160,6816600,6717440,102352,1800,30112,0.000,8896
211.687782,send,pi,6819840,37888,37888,31912,99160,6816600,6717440,102352,3240,28672,636.693,8898
211.711801,wait,pi,6820920,37894,37894,31912,99160,6816600,6717440,102352,4320,27592,636.693,8900
211.812919,status,pi,6824160,37912,37912,32048,99024,6820560,6721536,102352,3600,28448,0.000,8904
211.878920,send,pi,6825600,37920,37920,32048,99024,6820560,6721536,102352,5040,27008,637.504,8906
211.907534,status,pi,6827400,37930,37930,31824,99248,6824880,6725632,102352,2520,29304,0.000,8908
211.991778,status,pi,6829200,37940,37940,33400,97672,6827400,6729728,102352,1800,31600,0.000,8911
212.060880,send,pi,6831360,37952,37952,33400,97672,6827400,6729728,102352,3960,29440,645.614,8914
212.129301,status,pi,6833700,37965,37965,34256,96816,6830640,6733824,102352,3060,31196,0.000,8917
212.208768,send,pi,6837120,37984,37984,34256,96816,6830640,6733824,102352,6480,27776,650.758,8920
212.268033,status,pi,6838380,37991,37991,31872,99200,6837120,6737920,102352,1260,30612,0.000,8923
212.390885,send,pi,6842880,38016,38016,31872,99200,6837120,6737920,102352,5760,26112,636.451,8928
212.399640,status,pi,6842880,38016,38016,33448,97624,6839640,6742016,102352,3240,30208,0.000,8929
212.535708,status,pi,6847380,38041,38041,31244,99828,6845940,6746112,102352,1440,29804,0.000,8935
212.571947,send,pi,6848640,38048,38048,31244,99828,6845940,6746112,102352,2700,28544,632.684,8936
212.671574,status,pi,6851700,38065,38065,32100,98972,6849180,6750208,102352,2520,29580,0.000,8941
212.761722,send,pi,6854400,38080,38080,32100,98972,6849180,6750208,102352,5220,26880,637.812,8944
212.807549,status,pi,6856020,38089,38089,32416,98656,6852960,6754304,102352,3060,29356,0.000,8946
212.874982,wait,pi,6858180,38101,38101,32416,98656,6852960,6754304,102352,5220,27196,639.706,8950
212.898800,status,pi,6858360,38102,38102,32552,98520,6856920,6758400,102352,1440,31112,0.000,8950
212.952960,send,pi,6860160,38112,38112,32552,98520,6856920,6758400,102352,3240,29312,640.521,8952
213.029087,status,pi,6862680,38126,38126,31608,99464,6861960,6762496,102352,720,30888,0.000,8955
213.121743,send,pi,6865920,38144,38144,31608,99464,6861960,6762496,102352,3960,27648,634.852,8959
213.168262,status,pi,6867180,38151,38151,33364,97708,6864300,6766592,102352,2880,30484,0.000,8961
213.300987,status,pi,6871500,38175,38175,31520,99552,6870240,6770688,102352,1260,30260,0.000,8967
213.313174,send,pi,6871680,38176,38176,31520,99552,6870240,6770688,102352,1440,30080,634.324,8967
213.439937,status,pi,6876000,38200,38200,32376,98696,6873480,6774784,102352,2520,29856,0.000,8973
213.499561,send,pi,6877440,38208,38208,32376,98696,6873480,6774784,102352,3960,28416,639.453,8975
213.568117,status,pi,6879780,38221,38221,31792,99280,6878160,6778880,102352,1620,30172,0.000,8978
213.660095,status,pi,6882300,38235,38235,33908,97164,6880140,6782976,102352,2160,31748,0.000,8982
213.662780,send,pi,6883200,38240,38240,33908,97164,6880140,6782976,102352,3060,30848,648.642,8982
213.797059,status,pi,6886980,38261,38261,31884,99188,6886260,6787072,102352,720,31164,0.000,8988
213.857853,send,pi,6888960,38272,38272,31884,99188,6886260,6787072,102352,2700,29184,636.500,8990
213.933111,status,pi,6891840,38288,38288,34540,96532,6887700,6791168,102352,4140,30400,0.000,8993
214.022838,send,pi,6894720,38304,38304,34540,96532,6887700,6791168,102352,7020,27520,652.440,8997
214.067945,status,pi,6895980,38311,38311,33236,97836,6893100,6795264,102352,2880,30356,0.000,8999
214.069539,wait,pi,6896520,38314,38314,33236,97836,6893100,6795264,102352,3420,29816,644.618,9000
214.188567,send,pi,6900480,38336,38336,33236,97836,6893100,6795264,102352,7380,25856,644.621,9003
214.246040,status,pi,6901920,38344,38344,31212,99860,6899220,6799360,102352,2700,28512,0.000,9005
214.338047,status,pi,6904980,38361,38361,31888,99184,6902640,6803456,102352,2340,29548,0.000,9009
214.365494,send,pi,6906240,38368,38368,31888,99184,6902640,6803456,102352,3600,28288,636.527,9009
214.467861,status,pi,6908760,38382,38382,31484,99588,6907140,6807552,102352,1620,29864,0.000,9014
214.563718,status,pi,6911820,38399,38399,33960,97112,6908760,6811648,102352,3060,30900,0.000,9018
214.570166,send,pi,6912000,38400,38400,33960,97112,6908760,6811648,102352,3240,30720,648.952,9018
214.699875,status,pi,6916500,38425,38425,32296,98776,6914520,6815744,102352,1980,30316,0.000,9024
214.729172,send,pi,6917760,38432,38432,32296,98776,6914520,6815744,102352,3240,29056,638.973,9025
214.831762,status,pi,6921000,38450,38450,31892,99180,6919020,6819840,102352,1980,29912,0.000,9030
214.914984,send,pi,6923520,38464,38464,31892,99180,6919020,6819840,102352,4500,27392,636.545,9033
214.963826,status,pi,6924780,38471,38471,31488,99584,6923520,6823936,102352,1260,30228,0.000,9036
215.103695,status,pi,6929100,38495,38495,31624,99448,6927480,6828032,102352,1620,30004,0.000,9042
215.118102,send,pi,6929280,38496,38496,31624,99448,6927480,6828032,102352,1800,29824,634.927,9042
215.240762,status,pi,6933600,38520,38520,31400,99672,6931800,6832128,102352,1800,29600,0.000,9048
215.279894,wait,pi,6934860,38527,38527,31400,99672,6931800,6832128,102352,3060,28340,633.575,9050
215.300710,send,pi,6935040,38528,38528,31400,99672,6931800,6832128,102352,3240,28160,633.574,9050
215.375645,status,pi,6938100,38545,38545,32976,98096,6934320,6836224,102352,3780,29196,0.000,9054
215.460628,status,pi,6940440,38558,38558,32752,98320,6938640,6840320,102352,1800,30952,0.000,9057
215.461897,send,pi,6940800,38560,38560,32752,98320,6938640,6840320,102352,2160,30592,641.683,9057
215.599549,status,pi,6945120,38584,38584,31628,99444,6943860,6844416,102352,1260,30368,0.000,9064
215.648947,send,pi,6946560,38592,38592,31628,99444,6943860,6844416,102352,2700,28928,634.936,9065
215.731684,status,pi,6948900,38605,38605,31944,99128,6947640,6848512,102352,1260,30684,0.000,9069
215.831790,send,pi,6952320,38624,38624,31944,99128,6947640,6848512,102352,4680,27264,636.825,9073
215.863559,status,pi,6953400,38630,38630,31540,99532,6952140,6852608,102352,1260,30280,0.000,9075
215.999836,status,pi,6957180,38651,38651,31856,99216,6955920,6856704,102352,1260,30596,0.000,9080
216.001518,send,pi,6958080,38656,38656,31856,99216,6955920,6856704,102352,2160,29696,636.289,9080
216.135986,status,pi,6961860,38677,38677,31812,99260,6960060,6860800,102352,1800,30012,0.000,9086
216.186053,send,pi,6963840,38688,38688,31812,99260,6960060,6860800,102352,3780,28032,636.018,9088
216.224830,status,pi,6964740,38693,38693,31768,99304,6964200,6864896,102352,540,31228,0.000,9090
216.359905,status,pi,6969240,38718,38718,32084,98988,6967980,6868992,102352,1260,30824,0.000,9096
216.374749,send,pi,6969600,38720,38720,32084,98988,6967980,6868992,102352,1620,30464,637.643,9096
216.446042,wait,pi,6972480,38736,38736,32084,98988,6967980,6868992,102352,4500,27584,637.641,9100
216.495567,status,pi,6973740,38743,38743,31680,99392,6972480,6873088,102352,1260,30420,0.000,9102
