time_s,event,transport,mode,produced,sent,packets,seq,free,fill,received,read,high,outstanding,effective_free,controller_budget,waits
202.290526,send,mqtt,pi,6492160,6491520,36064,36064,68156,62916,6489540,6426624,66780,1980,67097,682.812,35830
202.307494,produce,mqtt,pi,6496256,6492060,36067,36067,68156,62916,6489540,6426624,66780,2520,67100,682.814,35833
202.394602,status,mqtt,pi,6496256,6494760,36082,36082,68292,62780,6493500,6430720,66780,1260,67032,0.000,35849
202.397444,pace_wait,mqtt,pi,6496256,6494940,36083,36083,68292,62780,6493500,6430720,66780,1440,66943,682.822,35850
202.436998,produce,mqtt,pi,6500352,6496200,36090,36090,68292,62780,6493500,6430720,66780,2700,66948,683.643,35856
202.470611,send,mqtt,pi,6500352,6497280,36096,36096,68292,62780,6493500,6430720,66780,3780,66944,683.647,35862
202.514644,status,mqtt,pi,6500352,6498540,36103,36103,68428,62644,6497460,6434816,66780,1080,67348,0.000,35870
202.566192,produce,mqtt,pi,6504448,6500340,36113,36113,68428,62644,6497460,6434816,66780,2880,67197,684.475,35879
202.649877,status,mqtt,pi,6504448,6502860,36127,36127,68564,62508,6501420,6438912,66780,1440,67124,0.000,35894
202.650531,send,mqtt,pi,6504448,6503040,36128,36128,68564,62508,6501420,6438912,66780,1620,66965,684.484,35894
202.678730,pace_wait,mqtt,pi,6504448,6503940,36133,36133,68564,62508,6501420,6438912,66780,2520,66968,685.302,35900
202.689911,produce,mqtt,pi,6508544,6504300,36135,36135,68564,62508,6501420,6438912,66780,2880,66965,685.305,35901
202.772131,status,mqtt,pi,6508544,6506820,36149,36149,68160,62912,6505920,6443008,66780,900,67260,0.000,35916
202.819478,produce,mqtt,pi,6512640,6508440,36158,36158,68160,62912,6505920,6443008,66780,2520,67155,682.895,35924
202.830734,send,mqtt,pi,6512640,6508800,36160,36160,68160,62912,6505920,6443008,66780,2880,67155,682.897,35926
202.907364,status,mqtt,pi,6512640,6511140,36173,36173,67936,63136,6510240,6447104,66780,900,67036,0.000,35940
202.948789,produce,mqtt,pi,6516736,6512580,36181,36181,67936,63136,6510240,6447104,66780,2340,66921,681.565,35947
202.960031,pace_wait,mqtt,pi,6516736,6512940,36183,36183,67936,63136,6510240,6447104,66780,2700,66921,681.565,35950
203.010559,send,mqtt,pi,6516736,6514560,36192,36192,67936,63136,6510240,6447104,66780,4320,66918,681.571,35958
203.025435,status,mqtt,pi,6516736,6514920,36194,36194,68252,62820,6514020,6451200,66780,900,67353,0.000,35961
203.078070,produce,mqtt,pi,6520832,6516720,36204,36204,68252,62820,6514020,6451200,66780,2700,67237,683.473,35970
203.162959,status,mqtt,pi,6520832,6519420,36219,36219,68208,62864,6518160,6455296,66780,1260,66948,0.000,35986
203.190530,send,mqtt,pi,6520832,6520320,36224,36224,68208,62864,6518160,6455296,66780,2160,66930,683.222,35990
203.201783,produce,mqtt,pi,6524928,6520680,36226,36226,68208,62864,6518160,6455296,66780,2520,66930,683.222,35992
203.241162,pace_wait,mqtt,pi,6524928,6521940,36233,36233,68208,62864,6518160,6455296,66780,3780,66930,683.228,36000
203.281926,status,mqtt,pi,6524928,6523200,36240,36240,68884,62188,6521580,6459392,66780,1620,67264,0.000,36007
203.331356,produce,mqtt,pi,6529024,6524820,36249,36249,68884,62188,6521580,6459392,66780,3240,67225,687.294,36015
203.370662,send,mqtt,pi,6529024,6526080,36256,36256,68884,62188,6521580,6459392,66780,4500,67223,687.299,36022
203.415022,status,mqtt,pi,6529024,6527340,36263,36263,68480,62592,6526080,6463488,66780,1260,67220,0.000,36030
203.460618,produce,mqtt,pi,6533120,6528960,36272,36272,68480,62592,6526080,6463488,66780,2880,67059,684.885,36038
203.522449,pace_wait,mqtt,pi,6533120,6530940,36283,36283,68480,62592,6526080,6463488,66780,4860,67058,684.895,36050
203.534758,status,mqtt,pi,6533120,6531300,36285,36285,68436,62636,6530220,6467584,66780,1080,67357,0.000,36052
203.550619,send,mqtt,pi,6533120,6531840,36288,36288,68436,62636,6530220,6467584,66780,1620,67325,684.633,36054
203.589920,produce,mqtt,pi,6537216,6533100,36295,36295,68436,62636,6530220,6467584,66780,2880,67322,684.638,36061
203.674034,status,mqtt,pi,6537216,6535620,36309,36309,68752,62320,6534000,6471680,66780,1620,67132,0.000,36076
203.713766,produce,mqtt,pi,6541312,6537060,36317,36317,68752,62320,6534000,6471680,66780,3060,66963,686.548,36083
203.730688,send,mqtt,pi,6541312,6537600,36320,36320,68752,62320,6534000,6471680,66780,3600,66964,686.551,36086
203.803734,pace_wait,mqtt,pi,6541312,6539940,36333,36333,68752,62320,6534000,6471680,66780,5940,66962,686.561,36100
203.805868,status,mqtt,pi,6541312,6539940,36333,36333,68708,62364,6538140,6475776,66780,1800,66908,0.000,36100
203.843184,produce,mqtt,pi,6545408,6541200,36340,36340,68708,62364,6538140,6475776,66780,3060,66842,686.300,36106
203.910491,send,mqtt,pi,6545408,6543360,36352,36352,68708,62364,6538140,6475776,66780,5220,66836,686.310,36118
203.926952,status,mqtt,pi,6545408,6543720,36354,36354,68124,62948,6542820,6479872,66780,900,67224,0.000,36121
203.972415,produce,mqtt,pi,6549504,6545340,36363,36363,68124,62948,6542820,6479872,66780,2520,67059,682.813,36129
204.059331,status,mqtt,pi,6549504,6548040,36378,36378,68260,62812,6546780,6483968,66780,1260,67000,0.000,36145
204.084936,pace_wait,mqtt,pi,6549504,6548940,36383,36383,68260,62812,6546780,6483968,66780,2160,66919,683.641,36150
204.090527,send,mqtt,pi,6549504,6549120,36384,36384,68260,62812,6546780,6483968,66780,2340,66918,683.641,36150
204.101818,produce,mqtt,pi,6553600,6549480,36386,36386,68260,62812,6546780,6483968,66780,2700,66919,683.641,36152
204.177551,status,mqtt,pi,6553600,6551820,36399,36399,68576,62496,6550560,6488064,66780,1260,67316,0.000,36166
204.225560,produce,mqtt,pi,6557696,6553440,36408,36408,68576,62496,6550560,6488064,66780,2880,67232,685.551,36174
204.270722,send,mqtt,pi,6557696,6554880,36416,36416,68576,62496,6550560,6488064,66780,4320,67237,685.558,36182
204.315267,status,mqtt,pi,6557696,6556140,36423,36423,68892,62180,6554340,6492160,66780,1800,67092,0.000,36190
204.354937,produce,mqtt,pi,6561792,6557580,36431,36431,68892,62180,6554340,6492160,66780,3240,66921,687.464,36197
204.366178,pace_wait,mqtt,pi,6561792,6557940,36433,36433,68892,62180,6554340,6492160,66780,3600,66921,687.467,36200
204.435488,status,mqtt,pi,6561792,6560100,36445,36445,69028,62044,6558300,6496256,66780,1800,67228,0.000,36212
204.450536,send,mqtt,pi,6561792,6560640,36448,36448,69028,62044,6558300,6496256,66780,2340,67169,688.294,36214
204.484289,produce,mqtt,pi,6565888,6561720,36454,36454,69028,62044,6558300,6496256,66780,3420,67170,688.297,36220
204.569542,status,mqtt,pi,6565888,6564420,36469,36469,68444,62628,6562980,6500352,66780,1440,67004,0.000,36236
204.613665,produce,mqtt,pi,6569984,6565860,36477,36477,68444,62628,6562980,6500352,66780,2880,66976,684.811,36243
204.630725,send,mqtt,pi,6569984,6566400,36480,36480,68444,62628,6562980,6500352,66780,3420,66981,684.814,36246
204.647684,pace_wait,mqtt,pi,6569984,6566940,36483,36483,68444,62628,6562980,6500352,66780,3960,66984,684.816,36250
204.691016,status,mqtt,pi,6569984,6568200,36490,36490,68220,62852,6567300,6504448,66780,900,67320,0.000,36257
204.737657,produce,mqtt,pi,6574080,6569820,36499,36499,68220,62852,6567300,6504448,66780,2520,67192,683.481,36265
204.810564,send,mqtt,pi,6574080,6572160,36512,36512,68220,62852,6567300,6504448,66780,4860,67186,683.489,36278
204.827935,status,mqtt,pi,6574080,6572700,36515,36515,68896,62176,6570720,6508544,66780,1980,66917,0.000,36282
204.866781,produce,mqtt,pi,6578176,6573960,36522,36522,68896,62176,6570720,6508544,66780,3240,66900,687.553,36288
204.928736,pace_wait,mqtt,pi,6578176,6575940,36533,36533,68896,62176,6570720,6508544,66780,5220,66903,687.561,36300
204.945956,status,mqtt,pi,6578176,6576480,36536,36536,68132,62940,6575580,6512640,66780,900,67232,0.000,36303
204.990679,send,mqtt,pi,6578176,6577920,36544,36544,68132,62940,6575580,6512640,66780,2340,67223,682.984,36310
204.996249,produce,mqtt,pi,6582272,6578100,36545,36545,68132,62940,6575580,6512640,66780,2520,67222,682.984,36311
205.080115,status,mqtt,pi,6582272,6580620,36559,36559,68628,62444,6579180,6516736,66780,1440,67188,0.000,36326
205.125720,produce,mqtt,pi,6586368,6582240,36568,36568,68628,62444,6579180,6516736,66780,3060,67027,685.973,36334
205.170562,send,mqtt,pi,6586368,6583680,36576,36576,68628,62444,6579180,6516736,66780,4500,67022,685.980,36342
205.199200,status,mqtt,pi,6586368,6584580,36581,36581,68044,63028,6583860,6520832,66780,720,67324,0.000,36348
205.209879,pace_wait,mqtt,pi,6586368,6584940,36583,36583,68044,63028,6583860,6520832,66780,1080,67306,682.481,36350
205.249315,produce,mqtt,pi,6590464,6586200,36590,36590,68044,63028,6583860,6520832,66780,2340,67307,682.485,36356
205.334865,status,mqtt,pi,6590464,6588900,36605,36605,68360,62712,6587640,6524928,66780,1260,67101,0.000,36372
205.350679,send,mqtt,pi,6590464,6589440,36608,36608,68360,62712,6587640,6524928,66780,1800,67067,684.391,36374
205.378722,produce,mqtt,pi,6594560,6590340,36613,36613,68360,62712,6587640,6524928,66780,2700,67064,684.394,36379
205.454760,status,mqtt,pi,6594560,6592680,36626,36626,68136,62936,6591960,6529024,66780,720,67416,0.000,36393
205.491138,pace_wait,mqtt,pi,6594560,6593940,36633,36633,68136,62936,6591960,6529024,66780,1980,67320,683.063,36400
205.508060,produce,mqtt,pi,6598656,6594480,36636,36636,68136,62936,6591960,6529024,66780,2520,67322,683.065,36402
205.530670,send,mqtt,pi,6598656,6595200,36640,36640,68136,62936,6591960,6529024,66780,3240,67325,683.067,36406
205.589674,status,mqtt,pi,6598656,6597000,36650,36650,68452,62620,6595740,6533120,66780,1260,67192,0.000,36417
205.637492,produce,mqtt,pi,6602752,6598620,36659,36659,68452,62620,6595740,6533120,66780,2880,67102,684.974,36425
205.710709,send,mqtt,pi,6602752,6600960,36672,36672,68452,62620,6595740,6533120,66780,5220,67105,684.983,36438
205.736341,status,mqtt,pi,6602752,6601680,36676,36676,68588,62484,6599700,6537216,66780,1980,66608,0.000,36443
205.761324,produce,mqtt,pi,6606848,6602580,36681,36681,68588,62484,6599700,6537216,66780,2880,66508,685.804,36447
205.772438,pace_wait,mqtt,pi,6606848,6602940,36683,36683,68588,62484,6599700,6537216,66780,3240,66504,685.806,36450
205.848064,status,mqtt,pi,6606848,6605280,36696,36696,68184,62888,6604200,6541312,66780,1080,67104,0.000,36463
205.890546,send,mqtt,pi,6606848,6606720,36704,36704,68184,62888,6604200,6541312,66780,2520,67024,683.396,36470
205.890639,produce,mqtt,pi,6610944,6606720,36704,36704,68184,62888,6604200,6541312,66780,2520,67027,683.396,36470
205.979154,status,mqtt,pi,6610944,6609420,36719,36719,67960,63112,6608520,6545408,66780,900,67060,0.000,36486
206.020123,produce,mqtt,pi,6615040,6610860,36727,36727,67960,63112,6608520,6545408,66780,2340,66930,682.065,36493
206.053878,pace_wait,mqtt,pi,6615040,6611940,36733,36733,67960,63112,6608520,6545408,66780,3420,66931,682.069,36500
206.070551,send,mqtt,pi,6615040,6612480,36736,36736,67960,63112,6608520,6545408,66780,3960,66924,682.071,36502
206.099906,status,mqtt,pi,6615040,6613380,36741,36741,68276,62796,6612300,6549504,66780,1080,67196,0.000,36508
206.149289,produce,mqtt,pi,6619136,6615000,36750,36750,68276,62796,6612300,6549504,66780,2700,67156,683.975,36516
206.237109,status,mqtt,pi,6619136,6617700,36765,36765,67872,63200,6616800,6553600,66780,900,66973,0.000,36532
206.250644,send,mqtt,pi,6619136,6618240,36768,36768,67872,63200,6616800,6553600,66780,1440,66866,681.562,36534
206.273060,produce,mqtt,pi,6623232,6618960,36772,36772,67872,63200,6616800,6553600,66780,2160,66864,681.564,36538
206.335172,pace_wait,mqtt,pi,6623232,6620940,36783,36783,67872,63200,6616800,6553600,66780,4140,66871,681.569,36550
206.358010,status,mqtt,pi,6623232,6621660,36787,36787,68908,62164,6619860,6557696,66780,1800,67109,0.000,36554
206.402437,produce,mqtt,pi,6627328,6623100,36795,36795,68908,62164,6619860,6557696,66780,3240,67091,687.792,36561
206.430571,send,mqtt,pi,6627328,6624000,36800,36800,68908,62164,6619860,6557696,66780,4140,67091,687.798,36566
206.491011,status,mqtt,pi,6627328,6625800,36810,36810,67964,63108,6624900,6561792,66780,900,67064,0.000,36577
206.531956,produce,mqtt,pi,6631424,6627240,36818,36818,67964,63108,6624900,6561792,66780,2340,66934,682.146,36584
206.610246,status,mqtt,pi,6631424,6629580,36831,36831,68820,62252,6628140,6565888,66780,1440,67380,0.000,36598
206.610492,send,mqtt,pi,6631424,6629760,36832,36832,68820,62252,6628140,6565888,66780,1620,67208,682.154,36598
206.616181,pace_wait,mqtt,pi,6631424,6629940,36833,36833,68820,62252,6628140,6565888,66780,1800,67210,682.154,36600
206.661398,produce,mqtt,pi,6635520,6631380,36841,36841,68820,62252,6628140,6565888,66780,3240,67216,687.295,36607
206.747615,status,mqtt,pi,6635520,6634080,36856,36856,68596,62476,6632460,6569984,66780,1620,66976,0.000,36623
206.790560,send,mqtt,pi,6635520,6635520,36864,36864,68596,62476,6632460,6569984,66780,3060,66911,685.969,36630
206.790673,produce,mqtt,pi,6639616,6635520,36864,36864,68596,62476,6632460,6569984,66780,3060,66915,685.969,36630
206.867616,status,mqtt,pi,6639616,6637860,36877,36877,68912,62160,6636240,6574080,66780,1620,67292,0.000,36644
206.897401,pace_wait,mqtt,pi,6639616,6638940,36883,36883,68912,62160,6636240,6574080,66780,2700,67165,687.877,36650
206.914394,produce,mqtt,pi,6643712,6639480,36886,36886,68912,62160,6636240,6574080,66780,3240,67169,687.880,36652
206.970594,send,mqtt,pi,6643712,6641280,36896,36896,68912,62160,6636240,6574080,66780,5040,67167,687.888,36662
206.999819,status,mqtt,pi,6643712,6642180,36901,36901,68148,62924,6641100,6578176,66780,1080,67068,0.000,36668
207.043872,produce,mqtt,pi,6647808,6643620,36909,36909,68148,62924,6641100,6578176,66780,2520,67037,683.311,36675
207.124709,status,mqtt,pi,6647808,6646140,36923,36923,68464,62608,6644880,6582272,66780,1260,67204,0.000,36690
207.150630,send,mqtt,pi,6647808,6647040,36928,36928,68464,62608,6644880,6582272,66780,2160,67133,685.220,36694
207.173261,produce,mqtt,pi,6651904,6647760,36932,36932,68464,62608,6644880,6582272,66780,2880,67137,685.222,36698
207.178740,pace_wait,mqtt,pi,6651904,6647940,36933,36933,68464,62608,6644880,6582272,66780,3060,67133,685.222,36700
207.257617,status,mqtt,pi,6651904,6650460,36947,36947,68780,62292,6648660,6586368,66780,1800,66980,0.000,36714
207.302493,produce,mqtt,pi,6656000,6651900,36955,36955,68780,62292,6648660,6586368,66780,3240,66976,687.133,36721
207.330689,send,mqtt,pi,6656000,6652800,36960,36960,68780,62292,6648660,6586368,66780,4140,66978,687.138,36726
207.381848,status,mqtt,pi,6656000,6654420,36969,36969,68376,62696,6653160,6590464,66780,1260,67116,0.000,36736
207.426159,produce,mqtt,pi,6660096,6655860,36977,36977,68376,62696,6653160,6590464,66780,2700,67094,684.726,36743
207.460125,pace_wait,mqtt,pi,6660096,6656940,36983,36983,68376,62696,6653160,6590464,66780,3780,67101,684.728,36750
207.510484,send,mqtt,pi,6660096,6658560,36992,36992,68376,62696,6653160,6590464,66780,5400,67093,684.735,36758
207.510646,status,mqtt,pi,6660096,6658560,36992,36992,68332,62740,6657300,6594560,66780,1260,67072,0.000,36759
207.555540,produce,mqtt,pi,6664192,6660000,37000,37000,68332,62740,6657300,6594560,66780,2700,67068,684.476,36766
207.644599,status,mqtt,pi,6664192,6662700,37015,37015,68468,62604,6661260,6598656,66780,1440,67029,0.000,36782
207.684989,produce,mqtt,pi,6668288,6664140,37023,37023,68468,62604,6661260,6598656,66780,2880,66881,685.305,36789
207.690582,send,mqtt,pi,6668288,6664320,37024,37024,68468,62604,6661260,6598656,66780,3060,66880,685.308,36790
207.741425,pace_wait,mqtt,pi,6668288,6665940,37033,37033,68468,62604,6661260,6598656,66780,4680,66887,685.315,36800
207.767178,status,mqtt,pi,6668288,6666660,37037,37037,68064,63008,6665760,6602752,66780,900,67164,0.000,36804
207.814272,produce,mqtt,pi,6672384,6668280,37046,37046,68064,63008,6665760,6602752,66780,2520,67051,682.897,36812
207.870607,send,mqtt,pi,6672384,6670080,37056,37056,68064,63008,6665760,6602752,66780,4320,67053,682.903,36822
207.901435,status,mqtt,pi,6672384,6670980,37061,37061,68920,62152,6669000,6606848,66780,1980,66940,0.000,36828
207.938224,produce,mqtt,pi,6676480,6672240,37068,37068,68920,62152,6669000,6606848,66780,3240,66857,688.047,36834
208.019253,status,mqtt,pi,6676480,6674760,37082,37082,68156,62916,6673860,6610944,66780,900,67256,0.000,36849
208.022423,pace_wait,mqtt,pi,6676480,6674940,37083,37083,68156,62916,6673860,6610944,66780,1080,67177,683.476,36850
208.050622,send,mqtt,pi,6676480,6675840,37088,37088,68156,62916,6673860,6610944,66780,1980,67179,683.478,36854
208.067454,produce,mqtt,pi,6680576,6676380,37091,37091,68156,62916,6673860,6610944,66780,2520,67178,683.480,36857
208.154630,status,mqtt,pi,6680576,6679080,37106,37106,68472,62600,6677640,6615040,66780,1440,67032,0.000,36873
208.196775,produce,mqtt,pi,6684672,6680520,37114,37114,68472,62600,6677640,6615040,66780,2880,66941,685.389,36880
208.230763,send,mqtt,pi,6684672,6681600,37120,37120,68472,62600,6677640,6615040,66780,3960,66949,685.394,36886
208.281973,status,mqtt,pi,6684672,6683220,37129,37129,68788,62284,6681420,6619136,66780,1800,66988,0.000,36896
208.303657,pace_wait,mqtt,pi,6684672,6683940,37133,37133,68788,62284,6681420,6619136,66780,2520,66962,687.299,36900
208.326151,produce,mqtt,pi,6688768,6684660,37137,37137,68788,62284,6681420,6619136,66780,3240,66962,687.302,36903
208.409820,status,mqtt,pi,6688768,6687180,37151,37151,67844,63228,6686460,6623232,66780,720,67124,0.000,36918
208.410498,send,mqtt,pi,6688768,6687360,37152,37152,67844,63228,6686460,6623232,66780,900,66966,687.312,36918
208.450142,produce,mqtt,pi,6692864,6688620,37159,37159,67844,63228,6686460,6623232,66780,2160,66974,681.652,36925
208.528975,status,mqtt,pi,6692864,6691140,37173,37173,68160,62912,6690240,6627328,66780,900,67260,0.000,36940
208.579315,produce,mqtt,pi,6696960,6692760,37182,37182,68160,62912,6690240,6627328,66780,2520,67251,683.560,36948
208.584911,pace_wait,mqtt,pi,6696960,6692940,37183,37183,68160,62912,6690240,6627328,66780,2700,67250,683.562,36950
208.590710,send,mqtt,pi,6696960,6693120,37184,37184,68160,62912,6690240,6627328,66780,2880,67255,683.562,36950
208.665426,status,mqtt,pi,6696960,6695460,37197,37197,68116,62956,6694380,6631424,66780,1080,67036,0.000,36964
208.708610,produce,mqtt,pi,6701056,6696900,37205,37205,68116,62956,6694380,6631424,66780,2520,66979,683.310,36971
208.770682,send,mqtt,pi,6701056,6698880,37216,37216,68116,62956,6694380,6631424,66780,4500,66984,683.316,36982
208.785020,status,mqtt,pi,6701056,6699240,37218,37218,68792,62280,6697800,6635520,66780,1440,67352,0.000,36985
208.838139,produce,mqtt,pi,6705152,6701040,37228,37228,68792,62280,6697800,6635520,66780,3240,67252,687.380,36994
208.866325,pace_wait,mqtt,pi,6705152,6701940,37233,37233,68792,62280,6697800,6635520,66780,4140,67254,687.385,37000
208.921099,status,mqtt,pi,6705152,6703560,37242,37242,68568,62504,6702120,6639616,66780,1440,67128,0.000,37009
208.950649,send,mqtt,pi,6705152,6704640,37248,37248,68568,62504,6702120,6639616,66780,2520,66994,686.051,37014
208.961926,produce,mqtt,pi,6709248,6705000,37250,37250,68568,62504,6702120,6639616,66780,2880,66995,686.051,37016
209.042694,status,mqtt,pi,6709248,6707520,37264,37264,68704,62368,6706080,6643712,66780,1440,67264,0.000,37031
209.091199,produce,mqtt,pi,6713344,6709140,37273,37273,68704,62368,6706080,6643712,66780,3060,67196,686.884,37039
209.130666,send,mqtt,pi,6713344,6710400,37280,37280,68704,62368,6706080,6643712,66780,4320,67199,686.889,37046
209.147829,pace_wait,mqtt,pi,6713344,6710940,37283,37283,68704,62368,6706080,6643712,66780,4860,67208,686.892,37050
209.173743,status,mqtt,pi,6713344,6711660,37287,37287,68120,62952,6710760,6647808,66780,900,67220,0.000,37054
209.220560,produce,mqtt,pi,6717440,6713280,37296,37296,68120,62952,6710760,6647808,66780,2520,67099,683.394,37062
209.294112,status,mqtt,pi,6717440,6715620,37309,37309,68616,62456,6714360,6651904,66780,1260,67356,0.000,37076
209.310484,send,mqtt,pi,6717440,6716160,37312,37312,68616,62456,6714360,6651904,66780,1800,67340,686.381,37078
209.349966,produce,mqtt,pi,6721536,6717420,37319,37319,68616,62456,6714360,6651904,66780,3060,67343,686.386,37085
209.428670,pace_wait,mqtt,pi,6721536,6719940,37333,37333,68616,62456,6714360,6651904,66780,5580,67342,686.396,37100
209.429256,status,mqtt,pi,6721536,6719940,37333,37333,68932,62140,6718140,6656000,66780,1800,67132,0.000,37100
209.473709,produce,mqtt,pi,6725632,6721380,37341,37341,68932,62140,6718140,6656000,66780,3240,67114,688.297,37107
209.490717,send,mqtt,pi,6725632,6721920,37344,37344,68932,62140,6718140,6656000,66780,3780,67118,688.300,37110
209.564515,status,mqtt,pi,6725632,6724260,37357,37357,68168,62904,6723000,6660096,66780,1260,66908,0.000,37124
209.603161,produce,mqtt,pi,6729728,6725520,37364,37364,68168,62904,6723000,6660096,66780,2520,66885,683.729,37130
209.670692,send,mqtt,pi,6729728,6727680,37376,37376,68168,62904,6723000,6660096,66780,4680,66886,683.737,37142
209.684608,status,mqtt,pi,6729728,6728040,37378,37378,68484,62588,6726780,6664192,66780,1260,67224,0.000,37145
209.709935,pace_wait,mqtt,pi,6729728,6728940,37383,37383,68484,62588,6726780,6664192,66780,2160,67134,685.638,37150
209.732439,produce,mqtt,pi,6733824,6729660,37387,37387,68484,62588,6726780,6664192,66780,2880,67135,685.640,37153
209.821787,status,mqtt,pi,6733824,6732360,37402,37402,68620,62452,6730740,6668288,66780,1620,67000,0.000,37169
209.850688,send,mqtt,pi,6733824,6733440,37408,37408,68620,62452,6730740,6668288,66780,2700,66844,686.471,37174
209.861946,produce,mqtt,pi,6737920,6733800,37410,37410,68620,62452,6730740,6668288,66780,3060,66845,686.471,37176
209.942486,status,mqtt,pi,6737920,6736320,37424,37424,68936,62136,6734520,6672384,66780,1800,67137,0.000,37191
209.985567,produce,mqtt,pi,6742016,6737760,37432,37432,68936,62136,6734520,6672384,66780,3240,67076,688.382,37198
209.991249,pace_wait,mqtt,pi,6742016,6737940,37433,37433,68936,62136,6734520,6672384,66780,3420,67077,688.384,37200
210.030536,send,mqtt,pi,6742016,6739200,37440,37440,68936,62136,6734520,6672384,66780,4680,67075,688.390,37206
210.074487,status,mqtt,pi,6742016,6740460,37447,37447,68532,62540,6739020,6676480,66780,1440,67092,0.000,37214
210.114873,produce,mqtt,pi,6746112,6741900,37455,37455,68532,62540,6739020,6676480,66780,2880,66945,685.976,37221
210.197119,status,mqtt,pi,6746112,6744420,37469,37469,67948,63124,6743700,6680576,66780,720,67228,0.000,37236
210.210643,send,mqtt,pi,6746112,6744960,37472,37472,67948,63124,6743700,6680576,66780,1260,67120,682.484,37238
210.244518,produce,mqtt,pi,6750208,6746040,37478,37478,67948,63124,6743700,6680576,66780,2340,67124,682.486,37244
210.272630,pace_wait,mqtt,pi,6750208,6746940,37483,37483,67948,63124,6743700,6680576,66780,3240,67124,682.489,37250
210.333720,status,mqtt,pi,6750208,6748740,37493,37493,68624,62448,6747120,6684672,66780,1620,67004,0.000,37260
210.373716,produce,mqtt,pi,6754304,6750180,37501,37501,68624,62448,6747120,6684672,66780,3060,66843,686.556,37267
210.390484,send,mqtt,pi,6754304,6750720,37504,37504,68624,62448,6747120,6684672,66780,3600,66840,686.559,37270
210.451153,status,mqtt,pi,6754304,6752520,37514,37514,68400,62672,6751440,6688768,66780,1080,67321,0.000,37281
210.497693,produce,mqtt,pi,6758400,6754140,37523,37523,68400,62672,6751440,6688768,66780,2700,67190,685.227,37289
210.553951,pace_wait,mqtt,pi,6758400,6755940,37533,37533,68400,62672,6751440,6688768,66780,4500,67191,685.233,37300
210.570495,send,mqtt,pi,6758400,6756480,37536,37536,68400,62672,6751440,6688768,66780,5040,67180,685.236,37302
210.585635,status,mqtt,pi,6758400,6756840,37538,37538,68356,62716,6755580,6692864,66780,1260,67096,0.000,37305
210.626893,produce,mqtt,pi,6762496,6758280,37546,37546,68356,62716,6755580,6692864,66780,2700,66976,684.979,37312
210.704383,status,mqtt,pi,6762496,6760620,37559,37559,68312,62760,6759720,6696960,66780,900,67412,0.000,37326
210.750551,send,mqtt,pi,6762496,6762240,37568,37568,68312,62760,6759720,6696960,66780,2520,67270,684.728,37334
210.756190,produce,mqtt,pi,6766592,6762420,37569,37569,68312,62760,6759720,6696960,66780,2700,67270,684.728,37335
210.835171,pace_wait,mqtt,pi,6766592,6764940,37583,37583,68312,62760,6759720,6696960,66780,5220,67277,684.737,37350
210.842879,status,mqtt,pi,6766592,6765120,37584,37584,68628,62444,6763500,6701056,66780,1620,67008,0.000,37351
210.885499,produce,mqtt,pi,6770688,6766560,37592,37592,68628,62444,6763500,6701056,66780,3060,66932,686.638,37358
210.930541,send,mqtt,pi,6770688,6768000,37600,37600,68628,62444,6763500,6701056,66780,4500,66933,686.645,37366
210.962077,status,mqtt,pi,6770688,6768900,37605,37605,68044,63028,6768180,6705152,66780,720,67324,0.000,37372
211.009476,produce,mqtt,pi,6774784,6770520,37614,37614,68044,63028,6768180,6705152,66780,2340,67221,683.149,37380
211.094934,status,mqtt,pi,6774784,6773220,37629,37629,68360,62712,6771960,6709248,66780,1260,67100,0.000,37396
211.110582,send,mqtt,pi,6774784,6773760,37632,37632,68360,62712,6771960,6709248,66780,1800,67061,685.056,37398
211.116275,pace_wait,mqtt,pi,6774784,6773940,37633,37633,68360,62712,6771960,6709248,66780,1980,67063,685.056,37400
211.138787,produce,mqtt,pi,6778880,6774660,37637,37637,68360,62712,6771960,6709248,66780,2700,67063,685.058,37403
211.214371,status,mqtt,pi,6778880,6777000,37650,37650,68316,62756,6776100,6713344,66780,900,67416,0.000,37417
211.268182,produce,mqtt,pi,6782976,6778800,37660,37660,68316,62756,6776100,6713344,66780,2700,67338,684.810,37426
211.290482,send,mqtt,pi,6782976,6779520,37664,37664,68316,62756,6776100,6713344,66780,3420,67332,684.812,37430
211.352149,status,mqtt,pi,6782976,6781320,37674,37674,68812,62260,6779700,6717440,66780,1620,67192,0.000,37441
211.397405,produce,mqtt,pi,6787072,6782940,37683,37683,68812,62260,6779700,6717440,66780,3240,67021,687.800,37449
211.397462,pace_wait,mqtt,pi,6787072,6782940,37683,37683,68812,62260,6779700,6717440,66780,3240,67022,687.800,37450
211.470555,send,mqtt,pi,6787072,6785280,37696,37696,68812,62260,6779700,6717440,66780,5580,67021,687.810,37462
211.484545,status,mqtt,pi,6787072,6785640,37698,37698,68228,62844,6784380,6721536,66780,1260,66968,0.000,37465
211.521344,produce,mqtt,pi,6791168,6786900,37705,37705,68228,62844,6784380,6721536,66780,2520,66886,684.311,37471
211.604103,status,mqtt,pi,6791168,6789420,37719,37719,68184,62888,6788520,6725632,66780,900,67284,0.000,37486
211.650596,send,mqtt,pi,6791168,6791040,37728,37728,68184,62888,6788520,6725632,66780,2520,67151,684.062,37494
211.650721,produce,mqtt,pi,6795264,6791040,37728,37728,68184,62888,6788520,6725632,66780,2520,67155,684.062,37494
